timestamp,RPM,Vibration_X,Vibration_Y,Vibration_Z,Temperature,Current_A,Pressure_PSI
15.4131,1202.52,1.2412,-0.6371,-0.0316,70.47,14.844,54.03
15.4231,1202.65,0.1249,-1.2389,0.2396,70.61,14.502,52.7
15.4331,1202.77,-0.8466,-0.0754,-0.0613,70.63,14.243,56.11
15.4431,1202.9,0.1933,0.822,0.2264,70.48,14.588,54.9
15.4531,1203.03,0.85,-0.0618,-0.0042,70.35,15.106,53.97
15.4631,1203.17,-0.674,-1.1964,0.2322,70.51,14.779,51.96
15.4731,1203.31,-0.6187,-0.2345,-0.4214,70.44,15.482,52.94
15.4831,1203.45,0.6049,0.8995,0.4167,70.34,15.139,57.13
15.4931,1203.59,1.0773,0.175,-0.3412,70.48,15.085,51.91
15.5031,1203.74,-0.4056,-0.806,0.3871,70.57,13.951,54.18
15.5131,1203.89,-0.7703,0.2601,-0.2128,70.69,14.612,54.38
15.5231,1204.04,0.1127,0.9015,0.3758,70.58,14.222,54.94
15.5331,1204.2,0.461,-0.1583,-0.0293,70.42,14.663,51.99
15.5431,1204.36,-0.4446,-0.8725,0.2641,70.43,14.407,54.57
15.5531,1204.52,-0.5988,-0.3788,-0.1234,70.45,14.565,51.74
15.5631,1204.68,0.6513,0.7756,0.2632,70.48,15.284,54.2
15.5731,1204.85,0.4681,0.3056,-0.502,70.62,14.991,53.23
15.5831,1205.02,0.07,-0.6316,0.2178,70.44,15.257,52.73
15.5931,1205.19,-0.7903,0.3234,-0.3676,70.51,13.953,55.7
15.6031,1205.37,0.3719,0.7274,0.2259,70.4,14.782,53.78
15.6131,1205.55,0.4848,0.3631,-0.3718,70.47,15.236,54.74
15.6231,1205.73,-1.1061,-0.8517,0.0227,70.42,15.506,54.67
15.6331,1205.91,-0.4437,0.3418,0.0401,70.33,13.979,56.22
15.6431,1206.1,0.6005,0.7982,0.3611,70.26,14.577,52.28
15.6531,1206.29,0.6245,0.2024,-0.2015,70.11,15.27,55.18
15.6631,1206.49,-0.3599,-0.4351,0.2287,70.1,14.657,54.0
15.6731,1206.68,-0.5541,-0.0735,-0.2383,70.02,14.298,53.47
15.6831,1206.88,-0.0882,0.8588,0.2867,70.09,13.978,52.43
15.6931,1207.08,0.5502,0.3468,-0.3027,70.15,14.279,55.0
15.7031,1207.29,-0.1429,-0.8377,0.3505,70.31,13.909,52.89
15.7131,1207.5,-1.0852,-0.3543,-0.2395,70.34,14.783,54.79
15.7231,1207.71,0.4698,1.3405,0.1387,70.38,15.202,56.8
15.7331,1207.92,0.3019,-0.0938,-0.1985,70.52,14.124,55.76
15.7431,1208.14,-0.2424,-0.7654,0.1132,70.44,14.883,56.11
15.7532,1208.36,-0.7196,0.2659,-0.1527,70.29,15.178,52.77
15.7632,1208.58,-0.1016,0.6533,0.1215,70.3,14.754,55.12
15.7732,1208.81,1.0584,-0.2293,-0.132,70.15,13.95,52.42
15.7832,1209.03,-0.6039,-0.7423,0.3848,70.39,14.949,53.59
15.7932,1209.27,-0.952,-0.4704,-0.3104,70.52,14.729,56.68
15.8032,1209.5,0.4442,0.7341,0.183,70.73,14.679,53.27
15.8132,1209.74,1.0536,0.0829,-0.1335,70.73,14.484,55.9
15.8232,1209.98,-0.6894,-0.8739,0.1375,70.77,14.801,55.68
15.8332,1210.22,-0.6905,-0.407,-0.1333,70.72,15.014,55.67
15.8432,1210.46,0.5139,1.2053,0.2864,70.8,15.955,51.91
15.8532,1210.71,0.917,0.0465,-0.0408,70.66,14.816,54.87
15.8632,1210.96,-0.3329,-0.4493,0.1125,70.4,15.516,53.5
15.8732,1211.22,-0.8193,-0.0851,-0.3449,70.31,14.94,55.49
15.8832,1211.47,0.1382,0.5874,0.1575,70.16,14.712,51.36
15.8932,1211.73,0.735,0.0869,-0.3489,70.3,14.837,54.42
15.9032,1212.0,-0.7087,-0.8617,0.2885,70.48,14.153,54.5
15.9132,1212.26,-1.5857,-0.3136,-0.3783,70.33,14.917,50.86
15.9232,1212.53,0.5187,1.1756,0.5541,70.45,13.769,52.92
15.9332,1212.8,0.9805,-0.1369,-0.0099,70.54,14.334,51.37
15.9432,1213.07,-1.0972,-1.2686,0.2063,70.37,14.822,52.79
15.9532,1213.35,-1.0123,0.3139,-0.0744,70.32,15.365,54.52
15.9632,1213.63,0.5747,0.6828,-0.0409,70.26,15.484,53.91
15.9732,1213.91,1.3267,-0.1343,0.1737,70.32,14.651,54.15
15.9832,1214.2,-0.3834,-1.2506,0.1164,70.19,14.848,52.21
15.9932,1214.49,-0.928,0.4181,-0.2231,70.18,15.264,55.31
16.0032,1214.78,0.3354,0.4873,-0.0732,70.1,14.108,53.91
16.0132,1215.07,1.1222,0.0312,-0.1323,70.14,14.976,53.74
16.0232,1215.37,-0.5846,-0.5819,0.0395,70.11,14.361,55.27
16.0332,1215.67,-0.9495,0.0893,-0.1903,70.05,14.69,52.24
16.0432,1215.97,0.2467,0.7956,0.124,70.03,14.547,54.09
16.0532,1216.27,0.4239,-0.4098,-0.3675,70.23,14.996,54.35
16.0632,1216.58,-0.3553,-1.0133,0.0853,70.18,15.054,52.85
16.0732,1216.89,-0.2226,0.0318,-0.1722,70.07,15.226,54.53
16.0832,1217.2,0.4897,0.6145,0.014,70.12,14.956,54.37
16.0932,1217.52,0.6344,0.0655,-0.3187,70.1,14.869,53.52
16.1032,1217.84,-0.481,-0.6413,0.306,69.95,15.711,53.14
16.1132,1218.16,-1.1792,0.2265,0.1837,70.17,14.024,54.74
16.1232,1218.48,0.659,0.5057,0.2784,70.13,15.635,54.63
16.1332,1218.81,0.687,0.5628,-0.3445,70.08,14.644,53.81
16.1432,1219.14,-0.4489,-0.6208,0.152,70.09,15.075,55.27
16.1532,1219.47,0.2474,-0.0135,-0.2024,70.26,14.629,54.79
16.1632,1219.81,0.485,1.0855,0.1549,70.08,14.442,51.09
16.1732,1220.15,0.4851,0.604,-0.072,70.1,15.037,51.49
16.1832,1220.49,-0.524,-1.1732,0.2402,70.31,15.317,55.39
16.1932,1220.83,-0.3663,-0.0684,-0.0716,70.31,15.034,53.33
16.2032,1221.18,0.4307,0.2194,0.1607,70.18,14.528,54.03
16.2132,1221.53,0.2795,0.0598,-0.0092,70.11,16.606,54.83
16.2232,1221.88,-0.1217,-0.7232,0.1832,70.13,15.402,53.48
16.2332,1222.24,-0.9116,-0.0209,-0.354,70.26,15.271,53.65
16.2432,1222.59,0.9601,0.6514,0.535,70.22,14.629,52.46
16.2533,1222.95,1.0353,-0.5018,-0.4823,70.29,14.495,54.39
16.2633,1223.32,-0.533,-0.7221,0.0979,70.14,14.669,54.59
16.2733,1223.68,-0.3272,0.3538,-0.3029,69.99,15.352,52.56
16.2833,1224.05,0.4198,0.6682,0.5852,69.94,14.317,52.33
16.2933,1224.42,0.9675,0.1196,0.0619,70.08,14.28,57.73
16.3033,1224.8,-0.2547,-1.2085,0.4334,70.08,15.086,53.41
16.3133,1225.17,-0.9658,0.1052,-0.259,70.1,14.978,52.57
16.3233,1225.55,0.2078,0.7186,0.5735,70.12,14.435,54.82
16.3333,1225.93,1.021,-0.182,-0.1545,70.23,14.277,53.79
16.3433,1226.32,-0.502,-1.0076,0.3565,70.16,15.543,51.82
16.3533,1226.71,-0.8333,-0.1065,-0.1831,70.22,15.005,54.37
16.3633,1227.1,0.1157,0.9136,0.2027,70.13,14.146,52.57
16.3733,1227.49,0.8395,-0.3205,-0.2481,70.33,14.183,56.3
16.3833,1227.88,0.2158,-0.9178,0.179,70.24,14.651,54.5
16.3933,1228.28,-1.0329,-0.0174,-0.1193,70.14,15.201,53.13
16.4033,1228.68,0.4109,0.5443,0.2658,70.19,15.134,53.75
16.4133,1229.09,1.1365,0.4557,-0.2156,70.2,15.404,54.86
16.4233,1229.49,-0.4283,-1.033,0.4375,70.22,14.096,54.19
16.4333,1229.9,-0.5774,-0.1734,-0.6562,70.24,14.955,56.85
16.4433,1230.31,0.0864,0.5756,0.2878,70.12,15.558,55.13
16.4533,1230.73,0.8418,0.4551,-0.1038,70.28,15.514,54.25
16.4633,1231.15,-0.462,-0.6825,0.3837,70.36,15.029,52.3
16.4733,1231.56,-0.4178,-0.2391,-0.2215,70.49,16.026,53.25
16.4833,1231.99,0.7628,1.0979,0.2431,70.43,15.159,54.42
16.4933,1232.41,1.4906,0.0546,-0.0642,70.47,15.378,52.42
16.5033,1232.84,-0.2334,-0.7576,0.4359,70.48,14.881,55.75
16.5133,1233.27,-0.6163,-0.0901,-0.2575,70.58,14.471,52.53
16.5233,1233.7,0.4663,0.6351,0.2526,70.69,14.426,53.1
16.5333,1234.14,0.6083,0.0879,0.0391,70.7,14.957,53.06
16.5433,1234.58,-0.3072,-0.9593,-0.1057,70.54,14.763,55.0
16.5533,1235.02,-0.8031,0.4513,-0.3165,70.71,13.987,53.0
16.5633,1235.46,0.46,0.5063,0.4331,70.76,14.361,51.42
16.5733,1235.91,1.11,0.3865,-0.0495,70.69,14.717,55.61
16.5833,1236.35,-0.7122,-0.8521,0.2919,70.73,15.243,53.17
16.5933,1236.81,-0.3731,0.0729,-0.2809,70.57,14.874,52.27
16.6033,1237.26,0.8061,1.0331,0.0815,70.66,14.848,52.8
16.6133,1237.72,0.6799,-0.1562,-0.3026,70.51,14.394,56.57
16.6233,1238.17,-1.0483,-0.6094,0.4463,70.48,14.901,52.84
16.6333,1238.64,-0.8979,-0.6778,-0.3085,70.5,15.552,53.46
16.6433,1239.1,0.8016,0.6461,0.2296,70.59,14.973,53.2
16.6533,1239.57,0.709,-0.2307,-0.3277,70.6,14.145,52.27
16.6633,1240.04,-0.7131,-1.1401,0.3412,70.65,14.275,53.0
16.6733,1240.51,-0.8676,-0.0536,-0.2957,70.64,15.198,51.88
16.6833,1240.98,0.6662,0.9238,0.2004,70.63,14.795,55.39
16.6933,1241.46,0.8804,0.175,-0.4677,70.63,14.872,54.09
16.7033,1241.94,-0.4865,-0.7677,-0.0266,70.61,14.606,57.73
16.7133,1242.42,-0.8268,-0.1652,-0.2144,70.43,15.167,52.69
16.7233,1242.9,0.2981,0.9209,0.0169,70.35,14.768,52.55
16.7333,1243.39,0.4403,0.0293,0.0999,70.37,14.828,56.13
16.7433,1243.88,0.0683,-0.5952,-0.0932,70.34,14.499,55.51
16.7534,1244.37,-0.814,0.1965,-0.3362,70.32,15.388,54.22
16.7634,1244.87,0.7823,0.8375,0.2189,70.28,14.82,52.13
16.7734,1245.36,1.174,-0.2271,-0.2713,70.19,15.237,56.25
16.7834,1245.86,-0.1184,-0.9938,0.0511,70.13,14.34,53.77
16.7934,1246.37,-0.8474,-0.1341,-0.3606,70.1,15.807,52.78
16.8034,1246.87,0.5398,0.7524,0.0684,70.09,15.582,55.21
16.8134,1247.38,0.711,0.0632,-0.2602,70.13,13.991,53.96
16.8234,1247.89,-0.6906,-0.6531,0.5101,70.1,14.548,52.08
16.8334,1248.4,-0.6213,-0.0084,-0.2058,70.0,15.191,53.64
16.8434,1248.92,0.0666,0.8366,0.3951,69.85,14.296,52.61
16.8534,1249.43,1.0752,0.0309,-0.1418,70.11,14.893,49.22
16.8634,1249.95,-0.5605,-0.9623,0.3851,69.99,15.176,52.28
16.8734,1250.47,-0.6589,-0.2259,-0.6382,69.94,14.873,52.88
16.8834,1251.0,0.5069,0.3951,0.1727,69.99,15.239,51.86
16.8934,1251.53,0.6419,-0.1797,-0.0225,70.02,14.626,54.66
16.9034,1252.06,-0.2467,-0.7164,0.1329,70.07,13.854,52.89
16.9134,1252.59,-0.8624,-0.1693,0.0455,70.02,15.47,54.27
16.9234,1253.12,0.6849,0.7759,0.4416,70.04,15.471,51.72
16.9334,1253.66,0.3165,0.1096,-0.2896,70.04,16.238,54.71
16.9434,1254.2,-0.3864,-0.7059,0.1439,70.01,13.886,52.13
16.9534,1254.74,-0.1389,-0.2623,-0.3716,70.03,15.369,50.1
16.9634,1255.28,0.1251,1.0861,0.1253,70.13,14.013,55.94
16.9734,1255.83,0.5177,0.2738,-0.4048,70.12,15.879,52.24
16.9834,1256.38,-0.2718,-1.12,0.2844,70.12,15.248,56.35
16.9934,1256.93,-0.6675,-0.1974,-0.4386,70.22,14.532,54.84
17.0034,1257.48,0.532,1.136,0.311,70.31,15.402,54.97
17.0134,1258.04,0.8685,-0.0458,-0.1264,70.47,14.739,55.63
17.0234,1258.6,-0.2372,-1.394,-0.0284,70.29,15.169,54.02
17.0334,1259.16,-0.3892,-0.3402,0.0115,70.37,15.125,54.1
17.0434,1259.72,0.5514,0.7774,0.2982,70.43,15.898,55.64
17.0534,1260.29,0.6501,-0.301,-0.1088,70.33,15.938,53.84
17.0634,1260.86,-0.2276,-0.9439,0.1077,70.36,14.735,52.96
17.0734,1261.43,-0.1529,0.0188,-0.1283,70.46,15.567,54.74
17.0834,1262.0,0.3904,1.2068,0.3908,70.37,15.219,50.76
17.0934,1262.57,0.4309,-0.0839,-0.2368,70.41,14.339,56.2
17.1034,1263.15,-0.0989,-0.5739,0.5225,70.49,14.701,56.17
17.1134,1263.73,-0.7597,0.369,-0.2157,70.38,16.221,55.45
17.1234,1264.31,-0.2199,1.2014,0.3936,70.36,15.236,55.69
17.1334,1264.9,0.9783,0.0588,-0.1788,70.38,15.561,53.75
17.1434,1265.48,-0.5933,-1.3344,0.3107,70.3,14.959,53.86
17.1534,1266.07,-0.7516,0.1281,-0.4738,70.21,14.799,52.19
17.1634,1266.66,0.5332,1.1064,0.2789,70.19,15.087,56.57
17.1734,1267.26,0.782,-0.0337,-0.3337,70.27,14.944,53.31
17.1834,1267.85,-0.2216,-0.409,0.0966,70.33,14.335,54.77
17.1934,1268.45,-0.8559,0.229,0.0378,70.24,14.584,54.53
17.2034,1269.05,0.5892,0.988,0.1919,70.3,15.443,51.92
17.2134,1269.66,0.6478,0.2571,-0.3746,70.21,14.903,51.44
17.2234,1270.26,-0.2145,-0.7634,0.1705,70.05,15.111,53.93
17.2334,1270.87,-0.5415,-0.6081,-0.4196,70.01,15.22,53.2
17.2434,1271.48,0.1564,0.7227,0.4398,70.12,15.263,53.8
17.2535,1272.09,1.0523,0.2837,-0.3292,70.18,15.684,55.45
17.2635,1272.7,-0.5987,-1.0502,0.3044,70.18,14.565,54.53
17.2735,1273.32,-0.4845,-0.0397,-0.0218,70.13,15.404,55.07
17.2835,1273.94,0.549,0.5879,0.1504,70.09,15.501,54.56
17.2935,1274.56,1.2788,0.4292,-0.1458,70.1,15.621,53.4
17.3035,1275.18,-0.5067,-0.4296,0.0713,69.99,14.426,52.68
17.3135,1275.81,-0.8326,-0.2037,0.1409,69.96,15.264,54.33
17.3235,1276.44,0.4348,0.8876,0.3666,69.93,15.999,53.83
17.3335,1277.06,0.6373,-0.188,-0.2552,69.8,15.096,55.29
17.3435,1277.7,-0.2015,-0.6979,0.1106,69.71,15.391,53.58
17.3535,1278.33,-1.2136,0.1458,-0.2438,69.75,15.544,53.34
17.3635,1278.97,0.1263,1.0554,0.1759,69.75,14.646,53.72
17.3735,1279.61,0.4088,0.064,0.0658,69.72,16.08,52.26
17.3835,1280.25,-0.1582,-0.1194,0.0435,69.63,15.418,55.97
17.3935,1280.89,-0.2164,-0.2375,-0.2073,69.79,15.432,55.6
17.4035,1281.53,0.4129,0.4265,0.2249,69.7,14.346,52.36
17.4135,1282.18,0.6794,-0.1183,-0.2455,69.73,15.579,55.04
17.4235,1282.83,-0.4241,-1.247,0.2117,69.68,15.439,51.1
17.4335,1283.48,-0.3819,-0.3525,-0.2456,69.68,16.003,55.19
17.4435,1284.14,0.1678,0.6055,0.3594,69.73,15.04,52.99
17.4535,1284.79,0.8025,-0.2517,-0.1373,69.59,14.706,54.62
17.4635,1285.45,-0.1544,-1.0954,0.2916,69.59,14.864,51.15
17.4735,1286.11,-0.5811,0.1513,-0.6841,69.71,14.957,52.29
17.4835,1286.77,0.5047,0.731,0.2742,69.89,14.655,54.99
17.4935,1287.44,1.0322,-0.0672,-0.4777,69.88,15.864,52.88
17.5035,1288.1,-1.2597,-0.6349,0.3265,69.88,15.888,52.68
17.5135,1288.77,-0.529,-0.1687,-0.0086,70.1,15.131,56.38
17.5235,1289.44,0.2535,0.7932,0.091,70.21,15.037,57.7
17.5335,1290.11,0.1837,0.068,-0.2694,70.15,14.331,55.98
17.5435,1290.79,-0.2973,-1.3456,0.1404,70.09,15.591,52.54
17.5535,1291.46,-0.3212,-0.5722,-0.0452,70.18,16.075,56.74
17.5635,1292.14,0.4103,0.9476,0.245,70.08,14.935,52.06
17.5735,1292.82,1.0197,0.0985,0.0283,70.19,15.2,53.93
17.5835,1293.51,0.0312,-0.3459,0.2932,70.22,15.48,54.42
17.5935,1294.19,-0.3399,0.0646,-0.1949,70.27,16.13,57.07
17.6035,1294.88,0.9454,1.0678,0.2417,70.24,15.373,55.78
17.6135,1295.57,0.9575,-0.0746,-0.109,70.18,15.376,53.7
17.6235,1296.26,-0.4318,-0.7895,-0.0288,70.32,15.373,53.06
17.6335,1296.95,-1.2159,0.4431,-0.2193,70.29,14.576,56.22
17.6435,1297.65,0.3815,0.3337,0.2218,70.25,14.57,53.92
17.6535,1298.34,0.4828,0.0766,-0.1237,70.24,14.894,54.95
17.6635,1299.04,0.195,-0.3317,0.2045,70.26,15.81,52.32
17.6735,1299.74,-0.7891,0.0979,-0.3887,70.16,15.141,55.4
17.6835,1300.45,0.4942,1.2792,0.2342,70.1,15.049,55.29
17.6935,1301.15,0.9023,-0.1853,-0.3957,70.04,15.046,52.68
17.7035,1301.86,-0.4451,-0.8755,-0.0553,70.12,15.256,56.08
17.7135,1302.57,-0.2288,0.0369,-0.1246,70.03,16.181,55.06
17.7235,1303.28,0.2724,0.314,0.3207,69.86,15.259,55.55
17.7335,1303.99,0.7963,-0.3212,-0.164,69.66,14.947,53.88
17.7435,1304.7,-0.6829,-1.1435,0.4297,69.51,15.358,54.54
17.7536,1305.42,-1.1344,0.2352,-0.3342,69.65,16.228,54.19
17.7636,1306.14,0.2776,1.0883,0.02,69.66,15.105,54.22
17.7736,1306.86,0.7278,0.0507,-0.2454,69.71,14.771,54.85
17.7836,1307.58,-0.5909,-0.6652,0.183,69.76,15.116,56.42
17.7936,1308.31,-0.9472,-0.0102,-0.3616,69.77,15.437,56.07
17.8036,1309.03,0.0412,1.1726,0.2235,69.77,15.722,52.61
17.8136,1309.76,0.715,-0.0293,-0.3274,69.87,15.887,55.88
17.8236,1310.49,-0.9155,-0.8586,-0.0395,69.89,14.866,56.52
17.8336,1311.22,-0.5125,-0.0344,-0.3023,70.03,14.919,54.58
17.8436,1311.95,0.4898,1.0452,0.0659,70.09,15.238,55.52
17.8536,1312.69,0.3038,-0.1379,-0.2018,70.03,15.747,55.34
17.8636,1313.43,-0.5588,-0.6309,0.1383,69.98,14.781,53.6
17.8736,1314.17,-0.9672,-0.2498,-0.0702,69.91,15.112,54.19
17.8836,1314.91,0.5628,0.6012,0.4777,70.03,15.125,55.96
17.8936,1315.65,1.1443,0.1381,-0.1354,69.99,15.898,53.86
17.9036,1316.39,-1.0305,-0.8991,0.0049,69.91,15.697,56.1
17.9136,1317.14,-0.7082,-0.0791,-0.012,69.95,15.89,56.57
17.9236,1317.89,0.421,1.1004,0.4743,69.94,16.114,56.28
17.9336,1318.64,0.9446,-0.1868,-0.2353,69.97,15.297,57.81
17.9436,1319.39,-0.406,-0.9289,0.4368,70.16,14.862,54.95
17.9536,1320.14,-0.9694,0.3854,-0.3213,70.25,14.871,55.41
17.9636,1320.9,0.3753,1.2647,-0.0412,70.26,14.548,55.75
17.9736,1321.66,0.5055,0.3569,-0.353,70.12,15.243,54.92
17.9836,1322.42,-0.1492,-0.9514,0.4986,70.07,15.286,55.8
17.9936,1323.18,-0.7385,0.3444,-0.4631,70.14,15.878,52.3
18.0036,1323.94,1.0434,0.6446,0.2395,70.02,15.499,55.25
18.0136,1324.7,0.7273,-0.2641,-0.2347,70.24,15.251,53.08
18.0236,1325.47,-0.6866,-1.4705,0.1631,70.24,15.444,53.66
18.0336,1326.24,-1.2001,0.4562,-0.3068,70.25,14.988,56.36
18.0436,1327.01,-0.0659,0.6678,0.2513,70.18,16.026,54.64
18.0536,1327.78,0.2713,-0.0702,-0.325,70.23,15.126,56.3
18.0636,1328.55,-0.3959,-1.1124,0.0276,70.12,14.955,54.94
18.0736,1329.32,-0.5945,0.2129,-0.2088,70.33,15.94,56.76
18.0836,1330.1,0.0027,0.7919,0.4023,70.47,15.824,54.86
18.0936,1330.88,1.0162,-0.366,-0.1111,70.56,14.681,52.7
18.1036,1331.66,-0.623,-0.7765,0.1203,70.42,15.977,55.53
18.1136,1332.44,-0.7043,-0.3181,-0.4296,70.45,15.184,52.21
18.1236,1333.22,0.9628,0.6785,0.1995,70.57,15.374,53.31
18.1336,1334.01,1.0179,-0.5677,-0.0072,70.63,15.661,54.13
18.1436,1334.79,-0.5608,-1.2449,0.3394,70.52,15.866,53.85
18.1536,1335.58,-1.0168,0.0862,-0.1372,70.46,15.802,54.55
18.1636,1336.37,-0.1643,0.3988,0.3765,70.41,15.56,53.87
18.1736,1337.16,0.5343,-0.4125,-0.1801,70.35,15.379,53.37
18.1836,1337.95,-0.5456,-0.8915,0.2615,70.51,15.804,57.77
18.1936,1338.75,-1.0468,-0.0931,-0.1443,70.32,15.544,54.44
18.2036,1339.54,0.4439,1.39,0.1619,70.38,16.512,51.87
18.2136,1340.34,0.7743,0.4151,-0.4562,70.25,15.909,54.82
18.2236,1341.14,-0.5518,-1.11,0.3527,70.16,15.16,53.87
18.2336,1341.94,-0.9468,0.1833,-0.0588,69.96,15.389,54.08
18.2436,1342.74,0.536,1.0814,0.077,69.91,15.659,56.39
18.2537,1343.54,0.885,-0.194,-0.1216,70.06,16.29,54.56
18.2637,1344.35,-0.8136,-1.269,0.4973,70.09,16.353,53.53
18.2737,1345.16,-0.3297,0.0422,-0.2457,69.98,15.455,56.16
18.2837,1345.96,0.458,0.8529,0.1229,70.08,15.193,57.36
18.2937,1346.77,0.7593,-0.1548,-0.2273,70.21,15.135,56.55
18.3037,1347.58,-0.2761,-0.7866,0.1634,70.22,15.798,51.89
18.3137,1348.4,-0.6842,-0.1412,-0.3387,70.43,16.83,53.72
18.3237,1349.21,0.7756,0.6103,0.3114,70.51,15.954,55.79
18.3337,1350.03,0.841,-0.0198,-0.4872,70.58,14.894,55.72
18.3437,1350.84,-0.6745,-0.8028,0.0303,70.5,15.335,55.45
18.3537,1351.66,-0.647,-0.2464,-0.2442,70.56,15.392,54.5
18.3637,1352.48,0.1487,1.1324,0.244,70.59,15.299,53.93
18.3737,1353.3,0.7886,-0.491,-0.196,70.64,15.523,59.03
18.3837,1354.13,-0.5028,-1.046,0.529,70.57,15.908,55.94
18.3937,1354.95,-0.8191,-0.0155,-0.2323,70.59,16.071,56.84
18.4037,1355.78,0.4554,0.7435,0.3379,70.5,16.282,55.81
18.4137,1356.61,0.1927,-0.1909,-0.3947,70.29,16.005,55.87
18.4237,1357.43,-0.6596,-0.4358,0.3638,70.39,14.772,56.15
18.4337,1358.26,-0.73,-0.1625,-0.3278,70.25,15.227,54.37
18.4437,1359.1,0.5441,1.515,0.2598,70.26,15.683,53.68
18.4537,1359.93,0.4502,0.0584,-0.2656,70.3,15.842,56.52
18.4637,1360.76,-0.1175,-0.8827,0.4045,70.33,16.206,56.16
18.4737,1361.6,-1.019,0.1706,-0.4462,70.31,15.804,57.41
18.4837,1362.44,0.7891,1.5393,-0.0925,70.34,15.814,57.15
18.4937,1363.27,0.8879,-0.3005,-0.2822,70.39,15.914,54.85
18.5037,1364.11,-0.6932,-1.188,0.3207,70.46,15.674,57.89
18.5137,1364.95,-0.2278,-0.1359,-0.2278,70.64,15.852,57.4
18.5237,1365.8,0.1424,0.917,0.4357,70.66,16.378,57.17
18.5337,1366.64,1.0367,-0.4849,-0.1855,70.67,15.78,59.72
18.5437,1367.49,-0.2014,-0.9045,0.1667,70.58,15.813,59.38
18.5537,1368.33,-0.9628,0.4774,-0.6003,70.63,15.818,57.39
18.5637,1369.18,0.9204,0.949,0.2162,70.7,16.491,57.06
18.5737,1370.03,0.6872,-0.1279,-0.0978,70.68,15.294,58.21
18.5837,1370.88,-0.4172,-1.0668,0.1934,70.73,16.743,55.33
18.5937,1371.73,-0.6848,0.28,-0.2482,70.71,15.274,55.81
18.6037,1372.58,0.4646,0.7069,0.3158,70.78,15.542,57.65
18.6137,1373.44,1.0067,0.4056,-0.4052,70.87,16.248,55.21
18.6237,1374.29,-0.2679,-0.4311,0.3466,70.96,16.398,57.41
18.6337,1375.15,-1.2887,0.1208,-0.0078,70.97,15.187,57.15
18.6437,1376.01,0.8984,0.9127,0.2276,70.87,15.35,55.56
18.6537,1376.87,0.266,0.2004,-0.4231,70.81,16.042,56.67
18.6637,1377.73,-0.1984,-0.643,0.244,70.87,17.082,58.33
18.6737,1378.59,-0.4274,-0.1436,-0.5879,71.12,16.54,56.81
18.6837,1379.45,0.182,0.7861,0.305,71.08,15.799,57.05
18.6937,1380.31,0.6428,-0.3891,-0.1868,71.13,14.721,57.78
18.7037,1381.18,-0.8422,-0.8166,0.5062,71.07,15.978,57.6
18.7137,1382.05,-0.8311,0.2259,-0.2842,70.98,16.125,56.35
18.7237,1382.91,0.4192,0.5825,0.3166,70.91,15.76,57.47
18.7337,1383.78,1.0012,-0.1737,-0.3848,70.7,15.533,55.36
18.7437,1384.65,-0.1196,-1.2579,0.2023,70.84,16.044,55.68
18.7538,1385.52,-0.3492,-0.1642,-0.4848,70.62,15.501,55.95
18.7638,1386.39,0.3452,1.06,0.227,70.6,16.915,57.25
18.7738,1387.27,0.7058,-0.2445,-0.3023,70.48,16.744,56.81
18.7838,1388.14,-1.02,-0.9986,0.3016,70.4,16.322,56.48
18.7938,1389.02,-1.011,-0.345,-0.3505,70.54,16.045,57.9
18.8038,1389.89,0.8055,0.9713,0.2697,70.56,15.677,57.58
18.8138,1390.77,1.2546,-0.0736,-0.3074,70.47,16.004,56.46
18.8238,1391.65,-0.8875,-1.1079,0.2079,70.42,16.841,55.09
18.8338,1392.53,-0.9483,0.0159,-0.2458,70.34,16.462,55.52
18.8438,1393.41,0.5104,0.9718,0.2642,70.35,16.137,54.67
18.8538,1394.29,0.8552,-0.2675,-0.1441,70.37,16.504,57.01
18.8638,1395.17,-0.7624,-1.297,0.2405,70.56,16.322,55.69
18.8738,1396.06,-0.6446,0.5159,-0.3113,70.37,16.255,56.19
18.8838,1396.94,0.3785,0.7707,0.2319,70.38,16.554,56.68
18.8938,1397.83,0.7682,-0.0893,-0.3664,70.35,16.329,58.52
18.9038,1398.71,-0.3579,-0.6775,0.2055,70.45,16.507,58.37
18.9138,1399.6,-0.7712,0.9481,0.045,70.49,16.166,57.04
18.9238,1400.49,0.392,0.6202,0.123,70.55,15.965,59.14
18.9338,1401.38,0.7409,0.046,-0.302,70.59,15.825,54.32
18.9438,1402.27,-0.5506,-1.1093,0.2023,70.51,15.773,60.15
18.9538,1403.16,-0.8855,-0.0675,-0.2977,70.63,15.311,58.6
18.9638,1404.06,0.4476,0.7535,0.2112,70.72,15.665,57.68
18.9738,1404.95,1.2547,-0.3492,-0.2192,70.81,15.658,56.27
18.9838,1405.84,-0.3581,-0.9451,0.0048,70.94,15.882,56.97
18.9938,1406.74,-0.8644,-0.3001,-0.106,70.99,16.924,58.28
19.0038,1407.64,0.7367,1.1726,0.3567,71.14,16.071,58.68
19.0138,1408.53,0.6763,-0.0554,-0.4484,71.18,16.278,58.72
19.0238,1409.43,-0.1768,-0.8314,-0.0781,71.16,16.301,56.63
19.0338,1410.33,-0.6662,-0.0467,-0.409,71.16,16.966,56.16
19.0438,1411.23,0.4977,0.8464,0.2263,71.16,15.891,58.2
19.0538,1412.13,0.9121,0.0014,0.1241,71.11,16.075,59.01
